0000036000003|"Ed Gentle Mint Floss 100 Yd"|2|10.98
0000036000006|"Ed Mint Toothpowder 2 Oz"|1|6.49
0000036000008|"Ed Anise Toothpowder 2 Oz"|1|6.49
0000036006100|"Ed Soft Toothbrush & Refill"|2|7.98
0000827400005|"Reeds Single Rasp. Ginger Ale"|7|9.03
0000827400007|"Reeds Extra Ginger Ale Single"|9|11.61
0000827400009|"Reeds Premium Ginger Ale"|10|12.9
0000827423415|"Reeds Ginger Candy"|3|4.47
0000827433333|"Reeds Premium Ginger Ale 4Pack"|2|10.3
0000827444444|"Reeds Extra Ginger Ale 4-Pack"|5|25.75
0000903000002|"MH Spearmint Lip Balm"|1|2.49
0000903000004|"MH Orange Lip Balm"|1|2.49
0000903000007|"MH Vegan Orange Lip Balm"|2|4.98
0000903000009|"Mh Vegan Cinnamon Lip Balm"|1|2.49
0000912500016|"A-V Boont Amber Six Pack"|8|79.92
0000912500146|"A-V Hop Ottin Ipa Six Pack"|8|79.92
0001048600700|"Grandpas Pine Tar Shampoo"|2|6.78
0001087801028|"Ling Ling Vegetable Potsticker"|3|10.77
0001090000015|"Reynolds Wrap"|1|4.89
0001101310021|"Citra-Solv 8oz"|1|7.79
0001120600034|"Edward Tamari Rice Snaps"|1|3.89
0001120600035|"Edward & Sons Tamari Seaweed"|1|3.99
0001120600037|"Edward & Sons Onion Garlic "|2|7.58
0001120600085|"Premier Japan Hoisin Sauce"|1|4.79
0001120600086|"Premier Japan Teriyaki Sauce"|1|4.89
0001120600419|"Wizardwrchstrshr"|1|4.49
0001138100089|"Quattro 1 Liter Jar"|2|5.18
0001208683701|"Hakutsuru Sake"|1|8.99
0001234402114|"Natural Life Dog Food"|2|3.98
0001251121232|"Wholesome 23.5oz. Blue Agave"|7|34.93
0001251132004|"Wholesome Powdered Sugar"|1|4.29
0001251140600|"Wholesome 2Lbs. Sugar"|4|18.76
0001342380025|"Zukes Dental Chew Bones"|7|18.13
0001356200004|"Annies Shells & White Cheddar"|4|7.96
0001356200006|"Annies Whole Wheat Shells"|1|2.59
0001356230060|"Annies Bunny Pasta"|1|1.89
0001356230084|"Annies Shells & Aged Cheddar"|15|29.85
0001356230097|"Annies Organic Alfredo Pasta"|2|4.78
0001356230098|"Annies Org. Shells & Cheddar"|4|10.36
0001356230099|"Annies Family White Cheddar"|4|17.16
0001356230210|"Annies Deluxe Cheddar"|2|7.78
0001356230211|"Annies Deluxe Rotini"|2|7.78
0001356230212|"Annies Deluxe Four Cheese"|5|19.45
0001356230213|"Annies Deluxe WW Cheddar Shell"|1|3.89
0001356230215|"Annies Cheddar Bunnies"|1|3.49
0001356230228|"Annies White Cheddar Bunnies"|1|3.49
0001376400300|"Naturebake Stone Whole Wheat"|5|17.95
0001376400500|"Naturebake Surviva"|13|42.77
0001376400704|"Naturebake Sunflower"|7|25.13
0001376401200|"Naturebake Spelt"|7|31.43
0001376401500|"Naturebake 4X5 Grain"|13|46.67
0001376402701|"Daves Blues Bread"|21|90.09
0001376402702|"Daves Nuts and Grains Bread"|7|32.13
0001376402703|"Daves Good Seed Bread"|20|85.8
0001376402708|"Daves Goodseed Spelt Bread"|12|58.68
0001376402709|"Daves Powerseed Bread"|19|92.91
0001376402710|"Daves Sprouted Wheat"|19|92.91
0001376403108|"Naturebake Hot Dog Buns"|3|8.67
0001376403208|"Naturebake Sandwich Buns"|4|11.56
0001376405812|"Naturebake Chocolate Chip"|2|9.78
0001379105014|"Kourtika Retsina"|2|13.98
0001553210105|"Montebello Conchiglie"|2|7.98
0001566510350|"Roberts Tings"|8|23.12
0001566560100|"Roberts Pirates Booty"|4|11.56
0001566560915|"Roberts Veggie Booty"|6|17.34
0001583900003|"Garden Red Hot Blue Chips"|12|35.88
0001583900101|"Garden of Eatin Pita Bread"|2|3.98
0001583900843|"Garden Chili Lime"|12|35.88
0001607398797|"Bettylou Spirulina Balls"|6|7.14
0001616902012|"Maxx Condoms 12-Pack"|1|13.29
0001625100580|"Stonewalls Spicy Chicken"|5|7.45
0001625100581|"Stonewalls Pepperoni Jerky"|2|2.98
0001625100582|"Stonewalls Teriyaki Beef"|12|17.88
0001625100583|"Stonewalls Hot Pastrami"|1|1.49
0001625100585|"Stonewalls Cajun Bacon"|3|4.47
0001646842061|"Salmolux Smoked Original"|8|27.92
0001646842062|"Salmolux Smoked Cajun"|13|45.37
0001646842063|"Salmolux Smoked Crack Pepper"|12|41.88
0001646842064|"Salmolux Smoked Garlic Pep"|12|41.88
0001646844297|"Salmolux Nova Lox"|6|20.94
0001646844670|"Salmolux Salmon Burgers"|4|25.16
0001658300402|"Midel Grahams"|1|3.99
0001748190176|"Honeyrun Cherry Mead"|1|11.99
0001748190179|"Honeyrun Mead"|5|59.95
0001750004403|"Bom Ami Cleanser"|8|14.32
0001780100505|"Feit 100W Bulbs 4 Pack"|1|2.89
0001792900020|"Red Star Dry Yeast"|1|2.59
0001864600036|"Rising Sun Farms Tomato Pesto"|1|5.99
0001864600056|"Rising Sun Farms Classic Pesto"|2|11.98
0001878730001|"Alpsnack Mango/Pineapple"|2|5.58
0001878776104|"Dr. Bs Almond Soap 4Oz"|1|3.79
0001878776116|"Dr. Bs Almond Soap 16Oz"|2|17.98
0001878776216|"Dr. Bs Baby Soap 16Oz"|1|8.99
0001878776404|"Dr. Bs Lavender Soap 4Oz"|2|7.58
0001878776416|"Dr. Bs Lavender Soap 16Oz"|1|8.99
0001878776504|"Dr. Bs Peppermint Soap 4Oz"|2|7.58
0001878776516|"Dr. Bs Peppermint Soap 16Oz"|3|26.97
0001878777708|"Dr.Bs Citrus Orange Soap 8oz"|4|13.96
0001878777716|"Dr.Bs Citrus Orange Soap 16oz"|2|10.98
0001878792002|"Dr.Bs Lip Balm Peppermint"|1|1.99
0001878792004|"Dr.Bs Lip Balm Naked"|4|7.96
0001878794005|"Dr.Bs Shaving Gel Lemongrass"|1|4.99
0001878810109|"Redmond Real Salt"|1|2.89
0001906600195|"Sonoma Guacamole"|4|15.56
0001945800012|"Carmens White Corn Tortillas"|9|9.81
0001945800016|"Carmens Tortilla Chips"|45|107.55
0001957030001|"Soaringheart Original Hummus"|13|38.87
0001957030006|"Soaringheart Garlic Hummus"|25|74.75
0001981570001|"Chocolate Decadence Chocolate"|1|3.99
0002018801301|"Tofutti Vanilla Cuties"|6|25.74
0002018801308|"Tofutti Peanut Butter Cuties"|2|8.58
0002018805025|"Tofutti Cream Cheese"|7|24.43
0002018806013|"Tofutti Sour Cream"|5|14.95
0002066200005|"Newmans Balsamic Vinaigrette"|2|5.78
0002107800659|"Sn Daily Essential Enzymes"|1|9.99
0002107810504|"Pf Oil of Oregano 30Ct"|1|9.99
0002120483300|"Childrens Therapy Aromasaurus"|1|10.99
0002159600005|"Say La Vie Pastillines"|2|3.98
0002167269411|"Mrs. Densons Chocolate chip"|1|2.99
0002167269414|"Mrs. Densons Quinoa Macaroons"|2|5.98
0002188810912|"Rl Just Once C-1000"|1|12.99
0002188811502|"Rl Supraclear"|1|6.99
0002188811601|"RL Counter Attack "|1|14.99
0002188841007|"RL Protein Energizer Trial"|1|1.79
0002190850167|"Cascadian Farms Hash Browns"|4|13.16
0002190850187|"Cascadian Farms Spud Puppies"|5|16.45
0002190896511|"Cascadian Farms Apple Juice"|2|8.38
0002190896512|"Cascadian Farms Grape Juice"|3|12.57
0002190896513|"Cascadian Farms Lemonade"|7|29.33
0002190896516|"Cascadian Farms Orange Juice"|6|25.14
0002190896537|"Cascadian Farms Raspberry"|1|4.19
0002190896540|"Cascadian Farms Cranberry"|3|12.57
0002250600235|"Spectrum Mayonnaise"|1|4.69
0002250600239|"Spectrum Omega-3 Mayonnaise"|1|5.79
0002250600240|"Spectrum Organic Mayo 32oz"|1|7.19
0002250600248|"Spectrum White Vinegar"|1|2.99
0002250600384|"Spectrum Wasabi Mayo"|3|8.97
0002250600387|"Spectrum Olive Oil Mayonnaise"|2|5.98
0002250620116|"Spectrum Canola Mayonnaise"|3|7.47
0002250627016|"Spectrum Apple Cider Vinegar"|1|2.99
0002325458223|"Hains Wheatettes"|2|5.98
0002354708261|"Sushi Sonic Wasabi Powder"|2|14.78
0002354730041|"Emerald Cove Untoasted Nori"|1|4.49
0002354730051|"Emerald Cove Sushi Nori"|3|14.67
0002354782201|"Organic Planet Udon Noodles"|1|2.39
0002354788101|"Organic Planet Soba Noodles"|2|4.78
0002392390016|"Earthsbest Teething Biscuits"|1|2.59
0002410710017|"Heaven Spiced Windmills"|2|6.98
0002410765006|"Heaven Florentina"|1|3.89
0002418200028|"Eden Toasted Sesame Oil"|1|3.79
0002418200250|"Eden Pinto Beans"|3|5.67
0002418200251|"Eden Garbanzo Beans"|12|22.68
0002418200253|"Eden Black Beans"|10|18.9
0002418200254|"Eden Kidney Beans"|6|11.34
0002418200255|"Eden Navy Beans"|3|5.67
0002418200256|"Eden Cannellini Beans"|5|9.45
0002418200258|"Eden Lima Beans"|2|3.78
0002418200259|"Eden Black Eyed Peas"|4|7.56
0002418200272|"Eden Caribbean Black Beans"|5|8.95
0002418200501|"Eden 3-Pack Soymilks"|5|13.45
0002418201111|"Eden 28Oz. Crushed Tomatoes"|1|3.79
0002418201132|"Eden Diced Tomatoes W/Onion"|1|2.49
0002418202505|"Eden Original Soymilk"|8|19.12
0002418202506|"Eden Unsweetened Soymilk"|5|14.95
0002418202535|"Eden Extra Soymilk"|8|20.72
0002418202545|"Eden Extra Vanilla Soymilk"|1|2.79
0002418202905|"EdenBlend Rice & Soy 32 oz"|8|21.52
0002418220155|"Eden Buckwheat Soba Noodles"|1|5.69
0002418242419|"Eden Ume Plum Vinegar"|2|7.78
0002420800490|"Sisal Soft Saop Bag"|1|3.99
0002420800491|"Sisal Soap Bag"|1|3.99
0002433511216|"Bearitos Taco Shells"|2|5.78
0002433516006|"Bearitos Traditional Refried B"|3|5.97
0002446306105|"Chili Garlic Sauce"|1|2.99
0002446306116|"Sriracha 28Oz. Hot Sauce"|2|7.38
0002486612991|"Full Sail Seasonal Sixer"|8|63.92
0002486647000|"Full Sail Sessions"|3|37.47
0002486672463|"Full Sail Nut Brown Ale 22oz"|12|47.88
0002529330016|"Whitewave Seitan 8Oz"|7|27.93
0002529360036|"Silk Unsweetened Soymilk 32 oz"|4|9.96
0002529360037|"Silk Plain Soymilk Quart"|3|7.47
0002529360040|"Silk Creamer Pint"|6|12.54
0002529360042|"Silk Creamer Quart"|12|46.68
0002529360043|"Silk French Vanilla Creamer Pt"|3|5.97
0002531710100|"Applegate Farms Sunday Bacon"|8|39.92
0002531732200|"Applegate Sweet Italian Sausge"|1|7.99
0002531732500|"Applegate Red Pepper Sausage"|2|15.98
0002531756800|"Applegate Farms Beef Burgers"|3|24.87
0002531758600|"Applegate Farms Sliced Turkey"|6|32.94
0002531765600|"Applegate Farms Salami"|5|27.95
0002548400041|"Nasoya Nayonnaise"|2|6.38
0002558300001|"Turtle Island Superburgers"|3|11.67
0002558300140|"Turtle Island Spicy Tempeh"|6|15.54
0002558300422|"Tofurkey Peppered Slices"|8|24.82
0002558300602|"Tofurkey Italian Sausage"|12|57.48
0002558300603|"Tofurkey Kielbasa"|4|19.16
0002558311500|"Tofurky Original Jerky"|1|2.99
0002558311501|"Tofurky Peppered Jerky"|1|2.99
0002558366873|"Tofurkey Oven Roasted Slices"|3|9.57
0002558366874|"Tofurkey Smoked Slices"|4|12.26
0002639500118|"LOTD Aloe Vera Gelly 12oz"|3|17.97
0002639510032|"Lotd Aloe Vera Gel 32Oz."|1|6.99
0002639540032|"Lotd Herbal Stomach Formula"|1|13.89
0002685110540|"One Earth P. Butter Biscuits"|1|3.69
0002706459606|"Vitaspelt Sourdough Pretzels"|5|14.95
0002727520004|"Auromere Mint Toothpaste"|1|5.89
0002818962060|"Hatch Enchilada Sauce"|2|5.18
0002818962870|"Hatch Sliced Jalapenos"|4|2.76
0002836773148|"Kmf Olive Oil Soap Bar"|2|6.98
0002842274003|"Ohana  Chicken Potstickers"|1|4.39
0002855812124|"Seasons Honey BBQ Chips"|3|11.67
0002883304100|"Alvarado Sprouted Wheat Bagel"|2|7.98
0002883304110|"Alvarado Onion Poppy Bagels"|2|6.78
0002883305030|"Alvarado Sourdough Bread"|1|3.99
0002883306010|"Alvarado Rye Bread"|2|6.98
0002883306030|"Alvarado Barley Bread"|1|3.99
0003004201201|"Glorybee Clover Honey"|1|3.79
0003004260422|"Auntpattys Brown Rice Syrup"|1|4.19
0003004279100|"Aunt Pattys Dark Agave"|1|3.89
0003004290503|"Glorybee Blackberry Honey"|1|3.79
0003026400110|"Grainaissance Raisin Mochi"|4|15.96
0003026400120|"Grainaissance Sesame Garlic  M"|2|7.98
0003026400170|"Grainaissance Seed Mochi"|3|11.97
0003026400210|"Amazake Almond"|7|23.73
0003026401410|"Amazake Gimme Green"|4|13.56
0003026401810|"Amazake Tiger Chai"|7|23.73
0003026402110|"Amazake Cool Coconut"|10|33.9
0003068403502|"Midel Ginger Snaps"|2|6.98
0003068476890|"Midel Wf Ginger Snaps"|3|10.47
0003087120016|"Wildwood Soy Yogurt"|4|17.16
0003087130150|"Wildwood Garlic Aioli 16 oz"|2|11.98
0003087130216|"Wildwood Firm Sprouted Tofu"|7|18.83
0003096100670|"La Marouette Sauvignon Blanc"|3|32.97
0003096100671|"La Marouette Chardonnay"|2|21.98
0003100986628|"Libbey Drinking Jar"|3|8.97
0003114235900|"Bel Gioioso Grated Parmesan"|6|17.94
0003114255601|"Bel Gioioso Shredded Asiago"|2|6.38
0003114290065|"Bel Gioioso Pecorino Romano"|5|27.45
0003152700013|"Dinar Whole Wheat Pita"|12|28.68
0003152700014|"Dinar Sesame Pita"|1|2.39
0003211012201|"Shoyeido Hoyei-Koh Incense"|1|2.19
0003211021102|"Shoyeido Inspire Incense"|1|4.39
0003239509388|"Rose Valley Salted Butter"|1|5.99
0003239509399|"Rose Valley Unsalted Butter"|1|5.99
0003291700009|"TM Smooth Move Tea"|3|11.97
0003291700012|"Tm Pregnancy Tea"|1|5.49
0003291700014|"Tm Mothers Milk Tea"|1|5.49
0003291700015|"Tm Breathe Easy Tea"|2|10.98
0003291700042|"Tm Womens Liberty Tea"|1|5.49
0003291700051|"TM Echinacea Plus Tea"|2|7.98
0003291700102|"TM Ginger Aid Tea"|2|7.98
0003297627001|"Lick Your Chops Salmon Whitef"|3|2.97
0003297640106|"Lick Your Chops Potato Treats"|1|4.99
0003301700105|"Nile Spice Lentil Curry"|1|1.49
0003301700113|"Nile Spice Parmesan Coucous"|2|2.98
