0000008200836|"Auto-Basket Coffee Sock"|1|4.69
0000036000003|"ED Gentle Mint Floss 100 Yd"|2|10.98
0000036005500|"EcoDent Between! Dental Gum"|7|5.53
0000036006100|"ED Soft Toothbrush & Refill"|1|3.99
0000036006300|"ED Soft Refill 3-Pack"|1|5.49
0000036006400|"ED Medium Refill 3-Pack"|1|3.99
0000037000005|"ED Ultimate Mouth Mint Rinse"|1|9.99
0000827400005|"Reeds Single Rasp. Ginger Ale"|4|5.96
0000827400007|"Reeds Extra Ginger Ale Single"|8|11.92
0000827400009|"Reeds Premium Ginger Ale"|10|14.9
0000827409876|"Reeds Peanut Butter Chews"|6|8.94
0000827423415|"Reeds Ginger Candy"|13|19.37
0000827433333|"Reeds Premium Ginger Ale 4Pack"|1|5.99
0000827444444|"Reeds Extra Ginger Ale 4-Pack"|2|11.98
0000827455555|"Reeds Raspberry Ginger Ale 4Pk"|1|5.99
0000902000001|"Mh Vegan Lemon Lime Lip Balm"|1|2.49
0000903000002|"MH Spearmint Lip Balm"|1|2.49
0000903000007|"MH Vegan Orange Lip Balm"|2|4.98
0000903000008|"Mh Vegan Lip Balm Peppermint"|1|2.49
0000903000009|"Mh Vegan Cinnamon Lip Balm"|2|4.98
0000912500016|"A-V Boont Amber Six Pack"|6|59.94
0000912500146|"A-V Hop Ottin Ipa Six Pack"|2|19.98
0001048600700|"Grandpas Pine Tar Shampoo"|3|10.17
0001087801028|"Ling Ling Vegetable Potsticker"|1|5.29
0001090000015|"Reynolds Wrap"|2|10.78
0001120600034|"Edward Tamari Rice Snaps"|1|3.89
0001120600035|"Edward & Sons Tamari Seaweed"|2|7.98
0001120600037|"Edward & Sons Onion Garlic "|1|3.79
0001121000001|"Mcilhennys Tabasco Sauce"|1|2.19
0001138100089|"Quattro 1 Liter Jar"|1|2.59
0001138100237|"Quattro 1.5 Liter Jar"|1|3.69
0001138101898|"Frigoverre Tiny Storage Dish"|2|9.98
0001138101899|"Frigoverre 4" Sq  Storage Dish"|2|11.98
0001251110500|"Wholesome Organic Sucanat"|1|4.29
0001251121232|"Wholesome 23.5oz. Blue Agave"|1|7.29
0001251132004|"Wholesome Powdered Sugar"|2|8.58
0001251140600|"Wholesome 2Lbs. Sugar"|1|5.29
0001251144641|"Wholesome Brown Sugar"|4|18.76
0001251146771|"Wholesome Raw Sugar"|2|8.58
0001251170000|"Organic Molasses 32oz"|1|8.39
0001296702875|"Chateau Lorane Life Force Mead"|2|24.98
0001356200004|"Annies Shells & White Cheddar"|7|13.93
0001356200006|"Annies Whole Wheat Shells"|3|7.77
0001356230062|"Annies Family White Cheddar"|2|6.78
0001356230063|"Annies Organic White Cheddar"|3|7.17
0001356230084|"Annies Shells & Aged Cheddar"|2|3.98
0001356230098|"Annies Org. Shells & Cheddar"|2|5.18
0001356230099|"Annies Family White Cheddar"|1|4.29
0001356230210|"Annies Deluxe Cheddar"|3|8.97
0001356230211|"Annies Deluxe Rotini"|2|5.98
0001356230212|"Annies Deluxe Four Cheese"|6|17.94
0001356230213|"Annies Deluxe WW Cheddar Shell"|4|11.96
0001356230215|"Annies Cheddar Bunnies"|4|10.76
0001356230221|"Annies Sour Cream & Onion"|1|2.69
0001356230227|"Annies 12Oz. Cheddar Bunnies"|1|4.39
0001376400300|"Naturebake Stone Whole Wheat"|5|22.45
0001376400500|"NatureBake Surviva Bread"|4|19.56
0001376401200|"Naturebake Spelt"|5|27.95
0001376401500|"Naturebake 4X5 Grain"|7|34.23
0001376402701|"Daves Blues Bread"|14|81.06
0001376402702|"Daves Nuts and Grains Bread"|8|47.92
0001376402703|"Daves Good Seed Bread"|15|86.85
0001376402708|"Daves Goodseed Spelt Bread"|4|25.56
0001376402709|"Daves Powerseed Bread"|7|44.73
0001376402710|"Daves Sprouted Wheat"|21|125.79
0001376402711|"Daves Peace Bomb Baguette"|11|43.89
0001376403108|"Naturebake Hot Dog Buns"|2|7.98
0001376403208|"Naturebake Sandwich Buns"|2|7.98
0001400514177|"ReadyMade Magazine"|2|9.98
0001440040000|"Ball 12 Dome Lids for Widemout"|1|4.99
0001440042000|"ball wide mouth lids-12 pack"|1|2.99
0001440067000|"Quart Canning Jars Case"|2|26
0001553210105|"Montebello Conchiglie"|5|16.45
0001553210106|"Montebello Strozzapretti"|7|23.03
0001553210108|"Montebello Fusilli"|1|4.49
0001553210109|"Montebello Orecchiette"|1|4.49
0001566510350|"Roberts Tings"|5|14.45
0001566560100|"Roberts Pirates Booty"|8|23.12
0001566560915|"Roberts Veggie Booty"|7|20.23
0001583900003|"Garden Red Hot Blue Chips"|4|14.76
0001583900843|"Garden Chili Lime"|3|11.07
0001607398797|"Bettylou Spirulina Balls"|1|1.19
0001616901012|"Kimono Condoms 12-Pack"|1|13.29
0001616902003|"Kimono Maxx Condoms 3-Pack"|1|4.29
0001616951002|"Aqua Lube 2oz"|2|16.98
0001625100580|"Stonewalls Spicy Chicken"|2|3.58
0001625100581|"Stonewalls Pepperoni Jerky"|3|5.37
0001625100582|"Stonewalls Teriyaki Beef"|4|7.16
0001625100585|"Stonewalls Cajun Bacon"|8|14.32
0001646842061|"Salmolux Smoked Original"|11|43.89
0001646842064|"Salmolux Smoked Garlic Pep"|10|39.9
0001646844297|"Salmolux Nova Lox"|3|13.47
0001646844670|"Salmolux Salmon Burgers"|2|12.58
0001657191003|"Talking Rain Pom Blue Twist"|3|4.77
0001657191005|"Talking Rain Lim Twist"|2|3.18
0001658300402|"Midel Grahams"|1|4.29
0001748190175|"Honeyrun Blackberry Mead"|1|11.99
0001748190179|"Honeyrun Mead"|2|23.98
0001750004403|"Bom Ami Cleanser"|7|12.53
0001792900020|"Red Star Dry Yeast"|3|7.77
0001864600056|"Rising Sun Farms Classic Pesto"|1|5.99
0001878776116|"Dr. Bs Almond Soap 16oz"|1|8.99
0001878776216|"Dr. Bs Baby Soap 16oz"|1|8.99
0001878776316|"Dr. Bs Eucalyptus Soap 16oz"|1|8.99
0001878776404|"Dr. Bs Lavender Soap 4oz"|1|3.79
0001878776416|"Dr. Bs Lavender Soap 16oz"|1|8.99
0001878776504|"Dr. Bs Peppermint Soap 4oz"|1|3.79
0001878776516|"Dr. Bs Peppermint Soap 16oz"|1|8.99
0001878776632|"Dr. Bronners Sal Suds"|2|22.18
0001878776904|"Dr. Bs Tea Tree Soap 4oz"|1|3.79
0001878797001|"Dr.Bs Conditioning Hair Rinse"|1|7.49
0001878798001|"Dr.Bs Lavender Hair Creme"|2|15.98
0001878810109|"Redmond Real Salt"|1|3.79
0001906600195|"Sonoma Guacamole"|4|17.96
0001935655111|"Pomona Pectin"|4|15.16
0001945800012|"Carmens White Corn Tortillas"|4|4.36
0001945800018|"Carmens Round Chips"|33|78.87
0001957030001|"Soaringheart Original Hummus"|11|32.89
0001957030006|"Soaringheart Garlic Hummus"|9|26.91
0001981553057|"De Casa Black Bean Dip"|1|3.49
0001981570002|"decadence almond"|3|11.97
0002018801301|"Tofutti Vanilla Cuties"|3|12.87
0002018801308|"Tofutti Peanut Butter Cuties"|1|4.29
0002107800021|"SN Wellness Formula 45 ct"|2|19.18
0002107800022|"SN Wellness Formula 90Ct"|2|35.98
0002107800589|"Wellness Zinc Throat Spray"|1|8.39
0002107800915|"SN Wellness Zinc Lozenges"|1|4.99
0002107801831|"SN Ester-E 400 IU"|1|19.99
0002107810174|"P.H. Yin Chiao Classic 120 ct"|1|25.49
0002107810504|"P.H.  Oil of Oregano 30 ct"|1|8.49
0002107817070|"P.H. Loquat Respriatory Syrup"|1|8.49
0002167269411|"Mrs. Densons Chocolate chip"|1|2.99
0002188810892|"RL Just Once Mens Multivitami"|1|29.99
0002188810902|"Rl Just Once B Complete"|2|29.98
0002188810912|"Rl Just Once C-1000"|1|12.99
0002190850167|"Cascadian Farms Hash Browns"|2|5.18
0002190850187|"Cascadian Farms Spud Puppies"|6|15.54
0002190896513|"Cascadian Farms Lemonade"|2|8.98
0002190896516|"Cascadian Farms Orange Juice"|4|17.96
0002190896540|"Cascadian Farms Cranberry"|1|4.49
0002250600235|"Spectrum Mayonnaise"|1|4.69
0002250600239|"Spectrum Omega-3 Mayonnaise"|1|5.79
0002250627016|"Spectrum Apple Cider Vinegar"|1|2.99
0002325458223|"Hains Wheatettes"|1|2.99
0002354730051|"Emerald Cove Sushi Nori"|2|9.78
0002354740001|"Miso Master Barley Miso"|1|8.99
0002392320013|"Earths Best Apples & Apricot"|4|3.16
0002392320022|"Earths Best BananaPeachRasp."|5|3.95
0002392330032|"Earths Best Peas & Brown Rice"|6|4.74
0002392390016|"Earthsbest Teething Biscuits"|1|2.59
0002392390017|"Earths Best Oatmeal Cereal"|1|3.39
0002410710017|"Heaven Spiced Windmills"|1|3.79
0002410765006|"Heaven Florentina"|1|3.99
0002418200048|"Eden Mirin Cooking Wine"|1|8.29
0002418200069|"Eden Organic Apple Butter"|1|6.29
0002418200250|"Eden Pinto Beans"|8|15.12
0002418200251|"Eden Garbanzo Beans"|7|13.23
0002418200253|"Eden Black Beans"|5|9.45
0002418200254|"Eden Kidney Beans"|6|11.34
0002418200255|"Eden Navy Beans"|2|3.78
0002418200256|"Eden Cannellini Beans"|7|13.23
0002418200259|"Eden Black Eyed Peas"|5|9.45
0002418200272|"Eden Caribbean Black Beans"|9|16.11
0002418200286|"Eden Lentils W/Basil"|3|5.37
0002418200501|"Eden 3-Pack Soymilks"|2|5.38
0002418201100|"Eden Sauerkraut"|1|5.29
0002418201130|"Eden Diced Tomatoes"|1|2.39
0002418202505|"Eden Original Soymilk"|2|5.98
0002418202506|"Eden Unsweetened Soymilk"|1|2.99
0002418202905|"EdenBlend Rice & Soy 32 oz"|1|3.29
0002418218137|"Eden Organic Sencha Tea"|1|4.39
0002418218156|"Eden Genmaicha Green Tea"|1|4.09
0002418220155|"Eden Buckwheat Soba Noodles"|1|5.69
0002418242216|"Eden Brown Rice Vinegar"|1|3.29
0002420800492|"Ramie Soap Sack Extra Soft"|1|3.99
0002433511216|"Bearitos Taco Shells"|1|2.89
0002433516006|"Bearitos Traditional Refried B"|15|29.85
0002446306109|"Sriracha 17Oz. Chili Sauce"|7|20.23
0002486612991|"Full Sail Seasonal Sixer"|3|23.97
0002486647000|"Full Sail Sessions"|12|155.88
0002486672463|"Full Sail Prodigal Sun IPA 22o"|7|27.93
0002529360037|"Silk Plain Soymilk Quart"|5|14.95
0002529360040|"Silk Original Creamer 16 oz"|4|9.16
0002529360042|"Silk Creamer Quart"|7|30.03
0002529360043|"Silk French Vanilla Creamer 16"|7|16.03
0002529360050|"Silk Nog Quart"|4|14.76
0002529360126|"Silk Pumpkin Spice Soymilk"|3|11.07
0002531710100|"Applegate Farms Sunday Bacon"|7|34.93
0002531732100|"Applegate Farms Spin Feta Saus"|2|15.98
0002531732200|"Applegate Sweet Italian Sausge"|1|7.99
0002531732500|"Applegate Red Pepper Sausage"|2|15.98
0002531756800|"Applegate Farms Beef Burgers"|1|8.29
0002531758600|"Applegate Farms Sliced Turkey"|12|65.88
0002531765600|"Applegate Farms Salami"|7|40.53
0002533522014|"Old Wessex Instant Oatmeal"|1|2.99
0002548400041|"Nasoya Nayonnaise"|1|4.69
0002558300001|"Turtle Island Superburgers"|1|3.99
0002558300140|"Turtle Island Spicy Tempeh"|8|21.52
0002558300422|"Tofurky Peppered Slices"|3|10.47
0002558300602|"Tofurky Italian Sausage"|8|33.52
0002558300603|"Tofurky Kielbasa"|2|8.38
0002558311500|"Tofurky Original Jerky"|1|3.29
0002558311501|"Tofurky Peppered Jerky"|4|13.16
0002558366873|"Tofurky Oven Roasted Slices"|1|3.49
0002558366874|"Tofurky Smoked Slices"|3|10.47
0002639584032|"LOTD No Presevative Aloe Juice"|2|20.98
0002706459606|"Vitaspelt Sourdough Pretzels"|4|11.96
0002727520002|"Auromere Licorice Toothpaste"|2|12.18
0002727520004|"Auromere Mint Toothpaste"|1|6.09
0002727540010|"Auromere Tulsi Neem Soap"|1|2.59
0002818962060|"Hatch Enchilada Sauce"|3|9.87
0002818962870|"Hatch Sliced Jalapenos"|2|1.78
0002836783459|"KMF Fragrance Free Deodorant"|2|11.98
0002836783469|"KMF Miss Treated Conditioner"|1|7.99
0002836783585|"KMF Kid Shampoo & Conditioner "|1|7.69
0002855812121|"Seasons Lightly Salted Chips"|3|11.67
0002855812124|"Seasons Honey BBQ Chips"|5|19.45
0002883304110|"Alvarado Onion Poppy Bagels"|1|4.19
0002883305030|"Alvarado Sourdough Bread"|1|4.29
0002883306010|"Alvarado Rye Bread"|1|4.29
0002883306030|"Alvarado Barley Bread"|1|4.29
0003000021705|"Mothers Bumpers Cereal"|2|8.78
0003004201201|"Glorybee Clover Honey"|2|7.58
0003004260323|"Aunt Pattys Agave Syrup"|1|3.89
0003004279100|"Aunt Pattys Dark Agave"|1|3.89
0003004290503|"Glorybee Blackberry Honey"|3|11.37
0003004290521|"Glorybee Tropical Blossom"|1|3.99
0003026400110|"Grainaissance Raisin Mochi"|1|3.99
0003026400120|"Grainaissance Sesame Garlic  M"|1|3.99
0003026400170|"Grainaissance Seed Mochi"|2|7.98
0003026400210|"Amazake Almond"|3|10.17
0003026400810|"Amazake Go Hazelnuts"|2|7.18
